assists,blockedFGAs,blocks,defReb,fouls,isHome,offReb,player.firstName,player.lastName,player.name,player.playerId,points,possessions,ppp,secondsPlayed,steals,team.fullName,team.teamId,turnovers,chargeCommitted,chargeTaken,personalFoulCommitted,personalFoulTaken,plusOne,gameId,fgMade,fgAttempt,shot3Made,shot3Attempt,ftMade,ftAttempt,totalReb,fgMissed,ftMissed,assistsTurnover,fgPercent,fgAttemptPercent,fgMissedPercent,shot2Attempt,shot2Made,shot2Missed,shot2Percent,shot3Missed,shot3Percent
1,0,0,7,2,,3,Jarrett,Culver,Jarrett Culver,59ed8bfef934491175f00c76,19,27,0.7037037037037037,2280,2,Texas Tech Red Raiders,54457dd3300969b132fcfead,2,0,0,2,4,0,5bd05720aeda719939f90abf,7,22,1,5,4,5,10,15,1,0.5,0.32,0.32,0.68,17,6,11,0.35,4,0.2
1,0,0,3,3,,0,Davide,Moretti,Davide Moretti,59ed8bfef934491175f00c78,20,13,1.5384615384615385,2280,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,2,0,0,3,8,0,5bd05720aeda719939f90abf,3,4,2,2,12,12,3,1,0,0.5,0.75,0.75,0.25,2,1,1,0.5,0,1.0
1,0,0,4,2,,0,Kyler,Edwards,Kyler Edwards,5be34a3aaeda7199390a33a3,4,6,0.6666666666666666,1140,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,2,2,0,5bd05720aeda719939f90abf,0,4,0,4,4,4,4,4,0,0.0,0.0,0.0,1.0,0,0,0,0.0,4,0.0
0,0,1,2,1,,1,Deshawn,Corprew,Deshawn Corprew,5be34a3aaeda7199390a33a6,7,9,0.7777777777777778,780,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,1,0,0,1,1,0,5bd05720aeda719939f90abf,3,7,0,2,1,2,3,4,1,0.0,0.43,0.43,0.57,5,3,2,0.6,2,0.0
0,0,2,2,4,,4,"Tariq ",Owens,Tariq  Owens,5be34a3aaeda7199390a33a8,16,11,1.4545454545454546,1920,1,Texas Tech Red Raiders,54457dd3300969b132fcfead,1,0,0,4,2,1,5bd05720aeda719939f90abf,7,10,0,0,2,3,6,3,1,0.0,0.7,0.7,0.3,10,7,3,0.7,0,0.0
6,0,0,2,1,,0,Matt,Mooney,Matt Mooney,5be34a3aaeda7199390a33a9,6,11,0.5454545454545454,2460,1,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,1,0,0,5bd05720aeda719939f90abf,3,11,0,4,0,0,2,8,0,0.0,0.27,0.27,0.73,7,3,4,0.43,4,0.0
4,0,0,6,4,,0,Thomas,Dziagwa,Thomas Dziagwa,584aba29d95ef3f74c1c2592,20,16,1.25,2640,0,Oklahoma State Cowboys,54457dd3300969b132fcfec9,3,0,0,4,1,0,5bd05720aeda719939f90abf,7,12,6,9,0,0,6,5,0,1.33,0.58,0.58,0.42,3,1,2,0.33,3,0.67
2,0,0,8,3,,3,Cameron,McGriff,Cameron McGriff,584aba29d95ef3f74c1c2593,8,15,0.5333333333333333,2580,1,Oklahoma State Cowboys,54457dd3300969b132fcfec9,2,0,0,3,2,0,5bd05720aeda719939f90abf,2,11,0,4,4,4,11,9,0,1.0,0.18,0.18,0.82,7,2,5,0.29,4,0.0
2,0,0,3,4,,1,Lindy,Waters III,Lindy Waters III,584aba29d95ef3f74c1c2595,26,18,1.4444444444444444,2640,1,Oklahoma State Cowboys,54457dd3300969b132fcfec9,0,0,0,4,2,1,5bd05720aeda719939f90abf,9,18,7,10,1,1,4,9,0,0.0,0.5,0.5,0.5,8,2,6,0.25,3,0.7
1,0,0,2,4,,1,Curtis,Jones,Curtis Jones,5be8162b85d07ba97612f00b,11,14,0.7857142857142857,2220,0,Oklahoma State Cowboys,54457dd3300969b132fcfec9,1,0,0,4,1,0,5bd05720aeda719939f90abf,4,13,3,7,0,0,3,9,0,1.0,0.31,0.31,0.69,6,1,5,0.17,4,0.43
0,0,0,0,0,,0,Duncan,Demuth,Duncan Demuth,5be8162b85d07ba97612f00f,0,,,120,0,Oklahoma State Cowboys,54457dd3300969b132fcfec9,0,0,0,0,0,0,5bd05720aeda719939f90abf,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
3,0,0,3,3,,1,Isaac,Likekele,Isaac Likekele,5be8162b85d07ba97612f011,7,11,0.6363636363636364,1680,1,Oklahoma State Cowboys,54457dd3300969b132fcfec9,3,0,0,3,2,1,5bd05720aeda719939f90abf,2,7,0,1,3,3,4,5,0,1.0,0.29,0.29,0.71,6,2,4,0.33,1,0.0
0,0,1,4,5,,0,Yor,Anei,Yor Anei,5be8162b85d07ba97612f013,3,5,0.6,900,0,Oklahoma State Cowboys,54457dd3300969b132fcfec9,2,0,0,5,3,0,5bd05720aeda719939f90abf,1,2,0,0,1,2,4,1,1,0.0,0.5,0.5,0.5,2,1,1,0.5,0,0.0
0,0,0,0,4,,0,Dee,Mitchell,Dee Mitchell,5c654a0c85d07ba9763b676c,5,2,2.5,720,0,Oklahoma State Cowboys,54457dd3300969b132fcfec9,0,0,0,4,1,0,5bd05720aeda719939f90abf,1,1,1,1,2,3,0,0,1,0.0,1.0,1.0,0.0,0,0,0,0.0,0,1.0
0,0,0,0,0,,0,King,Mcclure,King Mcclure,564733a0d269224c4b1415a8,0,2,0.0,420,0,Baylor Bears,54457dd4300969b132fcff0c,1,0,0,0,1,0,5bd01c82aeda71993987c6a4,0,0,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
3,0,1,3,2,,5,Mark,Vital,Mark Vital,584aba2dd95ef3f74c1c274a,13,13,1.0,2460,0,Baylor Bears,54457dd4300969b132fcff0c,1,0,0,2,4,1,5bd01c82aeda71993987c6a4,3,9,0,0,7,7,8,6,0,3.0,0.33,0.33,0.67,9,3,6,0.33,0,0.0
3,0,2,4,2,,3,Mario,Kegler,Mario Kegler,59ed8c00f934491175f01912,24,20,1.2,2460,0,Baylor Bears,54457dd4300969b132fcff0c,1,0,0,2,4,0,5bd01c82aeda71993987c6a4,7,15,4,6,6,8,7,8,2,3.0,0.47,0.47,0.53,9,3,6,0.33,2,0.67
1,0,4,7,2,,4,Freddie,Gillespie,Freddie Gillespie,59ed8c00f934491175f01916,8,8,1.0,2160,2,Baylor Bears,54457dd4300969b132fcff0c,1,0,0,2,1,0,5bd01c82aeda71993987c6a4,4,7,0,0,0,0,11,3,0,1.0,0.57,0.57,0.43,7,4,3,0.57,0,0.0
0,0,0,0,0,,0,"Flo ",Thamba,Flo  Thamba,5be39443aeda719939ff2fd0,0,,,120,1,Baylor Bears,54457dd4300969b132fcff0c,0,0,0,0,0,0,5bd01c82aeda71993987c6a4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2,0,0,2,2,,0,Devonte,Bandoo,Devonte Bandoo,5be39443aeda719939ff2fd4,18,12,1.5,1740,1,Baylor Bears,54457dd4300969b132fcff0c,3,0,0,2,2,0,5bd01c82aeda71993987c6a4,5,6,4,5,4,4,2,1,0,0.67,0.83,0.83,0.17,1,1,0,1.0,1,0.8
3,0,0,2,2,,2,Makai,Mason,Makai Mason,5be39443aeda719939ff2fd6,6,12,0.5,1740,0,Baylor Bears,54457dd4300969b132fcff0c,1,0,0,2,1,0,5bd01c82aeda71993987c6a4,1,10,1,4,3,3,4,9,0,3.0,0.1,0.1,0.9,6,0,6,0.0,3,0.25
4,0,0,3,3,,2,Jared,Butler,Jared Butler,5be39443aeda719939ff2fd8,15,16,0.9375,2100,0,Baylor Bears,54457dd4300969b132fcff0c,3,0,0,3,0,0,5bd01c82aeda71993987c6a4,6,14,3,8,0,0,5,8,0,1.33,0.43,0.43,0.57,6,3,3,0.5,5,0.38
1,0,0,0,0,,0,Matthew,Mayer,Matthew Mayer,5be39443aeda719939ff2fde,0,1,0.0,300,0,Baylor Bears,54457dd4300969b132fcff0c,0,0,0,0,0,0,5bd01c82aeda71993987c6a4,0,1,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,0.0
2,0,1,3,2,,2,Dylan,Osetkowski,Dylan Osetkowski,584a98bed95ef3f74c17acf1,13,10,1.3,1260,1,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,2,2,0,5bd02bbdaeda719939a7998f,4,8,1,4,4,4,5,4,0,0.0,0.5,0.5,0.5,4,3,1,0.75,3,0.25
10,0,0,4,2,,0,Matt,Coleman,Matt Coleman,59afc0bb17120e9c9af4aaf9,5,9,0.5555555555555556,1500,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,1,0,0,2,1,0,5bd02bbdaeda719939a7998f,2,7,0,2,1,2,4,5,1,10.0,0.29,0.29,0.71,5,2,3,0.4,2,0.0
0,0,0,3,3,,1,Jase,Febres,Jase Febres,59afc0bc17120e9c9af4ab14,26,12,2.1666666666666665,2100,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,1,0,0,3,1,0,5bd02bbdaeda719939a7998f,9,11,8,10,0,0,4,2,0,0.0,0.82,0.82,0.18,1,1,0,1.0,2,0.8
0,0,1,0,2,,1,Jericho,Sims,Jericho Sims,59afc0bc17120e9c9af4abbc,2,3,0.6666666666666666,780,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,1,0,0,2,1,0,5bd02bbdaeda719939a7998f,0,1,0,0,2,2,1,1,0,0.0,0.0,0.0,1.0,1,0,1,0.0,0,0.0
0,0,0,1,2,,0,Royce,Hamm,Royce Hamm,59afc0bc17120e9c9af4abce,0,,,540,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,2,0,0,5bd02bbdaeda719939a7998f,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
3,0,0,3,0,,0,Elijah,Mitrou-Long,Elijah Mitrou-Long,59e692ef44b2b8aa7ea5f2e1,13,12,1.0833333333333333,1620,1,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,0,4,1,5bd02bbdaeda719939a7998f,4,11,2,4,3,3,3,7,0,0.0,0.36,0.36,0.64,7,2,5,0.29,2,0.5
0,0,0,0,1,,0,Gerald,Liddell,Gerald Liddell,5be3360eaeda719939abfe59,2,1,2.0,60,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,1,0,0,5bd02bbdaeda719939a7998f,1,1,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1,1,0,1.0,0,0.0
2,0,0,0,4,,1,Courtney,Ramey,Courtney Ramey,5be3360eaeda719939abfe5d,18,13,1.3846153846153846,1740,1,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,2,0,0,4,2,0,5bd02bbdaeda719939a7998f,6,9,3,4,3,4,1,3,1,1.0,0.67,0.67,0.33,5,3,2,0.6,1,0.75
0,0,0,0,0,,0,Drayton,Whiteside,Drayton Whiteside,5be3360eaeda719939abfe60,0,,,60,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,0,0,0,5bd02bbdaeda719939a7998f,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1,0,0,1,0,,1,Jaxson,Hayes,Jaxson Hayes,5be3360eaeda719939abfe62,4,6,0.6666666666666666,1140,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,2,0,0,0,0,0,5bd02bbdaeda719939a7998f,2,4,0,0,0,0,2,2,0,0.5,0.5,0.5,0.5,4,2,2,0.5,0,0.0
0,0,0,0,0,,0,Blake,Nevins,Blake Nevins,5be3360eaeda719939abfe64,0,,,60,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,0,0,0,5bd02bbdaeda719939a7998f,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,0,3,0,,0,Kamaka,Hepa,Kamaka Hepa,5be3360eaeda719939abfe68,3,1,3.0,1140,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,0,0,0,5bd02bbdaeda719939a7998f,1,1,1,1,0,0,3,0,0,0.0,1.0,1.0,0.0,0,0,0,0.0,0,1.0
2,0,0,0,0,,0,Nick,Weilet-Babb,Nick Weilet-Babb,584aba25d95ef3f74c1c21cc,5,4,1.25,1380,2,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,0,0,0,5bd02bbdaeda719939a7998f,2,4,1,2,0,0,0,2,0,0.0,0.5,0.5,0.5,2,1,1,0.5,1,0.5
4,0,1,4,1,,2,Lindell,Wigginton,Lindell Wigginton,59ed8bfef934491175f00925,16,12,1.3333333333333333,1680,0,Iowa State Cyclones,54457dd3300969b132fcfe95,2,0,0,1,3,1,5bd02bbdaeda719939a7998f,5,8,2,4,4,5,6,3,1,2.0,0.62,0.62,0.38,4,3,1,0.75,2,0.5
0,0,0,1,0,,0,Terrence,Lewis,Terrence Lewis,59ed8bfef934491175f00926,0,2,0.0,420,0,Iowa State Cyclones,54457dd3300969b132fcfe95,1,0,0,0,0,0,5bd02bbdaeda719939a7998f,0,1,0,1,0,0,1,1,0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,0.0
0,0,1,2,2,,1,Marial,Shayok,Marial Shayok,59ed8bfef934491175f00927,22,21,1.0476190476190477,2160,1,Iowa State Cyclones,54457dd3300969b132fcfe95,5,0,0,2,3,0,5bd02bbdaeda719939a7998f,8,14,3,5,3,4,3,6,1,0.0,0.57,0.57,0.43,9,5,4,0.56,2,0.6
0,0,0,3,2,,2,Michael,Jacobson,Michael Jacobson,59ed8bfef934491175f00928,8,9,0.8888888888888888,1440,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,2,1,0,5bd02bbdaeda719939a7998f,4,8,0,0,0,1,5,4,1,0.0,0.5,0.5,0.5,8,4,4,0.5,0,0.0
0,0,0,0,3,,0,Zoran,Talley Jr,Zoran Talley Jr,59ed8bfef934491175f00929,0,2,0.0,240,0,Iowa State Cyclones,54457dd3300969b132fcfe95,1,0,0,3,1,0,5bd02bbdaeda719939a7998f,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1,0,1,0.0,0,0.0
0,0,0,0,0,,0,Zion,Griffin,Zion Griffin,5be2c773aeda71993919895c,0,,,360,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,0,0,0,5bd02bbdaeda719939a7998f,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,1,2,1,,2,George,Conditt IV,George Conditt IV,5be2c773aeda719939198961,11,7,1.5714285714285714,960,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,1,1,1,5bd02bbdaeda719939a7998f,5,7,0,0,1,1,4,2,0,0.0,0.71,0.71,0.29,7,5,2,0.71,0,0.0
1,0,0,1,4,,1,Talen,Horton-Tucker,Talen Horton-Tucker,5be2c773aeda719939198964,5,13,0.38461538461538464,1200,0,Iowa State Cyclones,54457dd3300969b132fcfe95,1,0,0,4,2,0,5bd02bbdaeda719939a7998f,1,10,0,3,3,4,2,9,1,1.0,0.1,0.1,0.9,7,1,6,0.14,3,0.0
2,0,0,2,1,,2,Tyrese,Haliburton,Tyrese Haliburton,5be2c773aeda71993919896b,2,3,0.6666666666666666,2160,1,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,1,1,0,5bd02bbdaeda719939a7998f,0,2,0,2,2,2,4,2,0,0.0,0.0,0.0,1.0,0,0,0,0.0,2,0.0
3,0,1,1,1,,0,Mitch,Lightfoot,Mitch Lightfoot,584a9c11d95ef3f74c17e449,7,4,1.75,1020,1,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,1,2,1,5bd0364aaeda719939b90a32,2,3,0,0,3,3,1,1,0,0.0,0.67,0.67,0.33,3,2,1,0.67,0,0.0
0,0,0,4,0,,2,Marcus,Garrett,Marcus Garrett,59ed8bfef934491175f00a08,6,5,1.2,1620,1,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,0,1,0,5bd0364aaeda719939b90a32,2,3,0,1,2,2,6,1,0,0.0,0.67,0.67,0.33,2,2,0,1.0,1,0.0
0,0,0,11,1,,4,Dedric,Lawson,Dedric Lawson,59ed8bfef934491175f00a09,20,20,1.0,2100,3,Kansas Jayhawks,54457dd3300969b132fcfe9b,4,0,0,1,6,1,5bd0364aaeda719939b90a32,5,11,1,1,9,9,15,6,0,0.0,0.45,0.45,0.55,10,4,6,0.4,0,1.0
1,0,0,1,2,,0,Charlie,Moore,Charlie Moore,59ed8bfef934491175f00a0d,0,,,420,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,1,0,0,2,0,0,5bd0364aaeda719939b90a32,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,0,0,0,,1,K.J.,Lawson,K.J. Lawson,59ed8bfef934491175f00a0e,2,5,0.4,300,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,1,0,0,0,0,0,5bd0364aaeda719939b90a32,1,4,0,2,0,0,1,3,0,0.0,0.25,0.25,0.75,2,1,1,0.5,2,0.0
3,0,0,3,3,,1,Quentin,Grimes,Quentin Grimes,5be2500daeda71993913aa6c,17,16,1.0625,2160,1,Kansas Jayhawks,54457dd3300969b132fcfe9b,3,0,0,3,1,0,5bd0364aaeda719939b90a32,6,11,4,7,1,2,4,5,1,1.0,0.55,0.55,0.45,4,2,2,0.5,3,0.57
4,0,0,2,4,,2,Devon,Dotson,Devon Dotson,5be2500daeda71993913aa70,4,15,0.26666666666666666,1920,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,5,0,0,4,0,0,5bd0364aaeda719939b90a32,2,10,0,4,0,0,4,8,0,0.8,0.2,0.2,0.8,6,2,4,0.33,4,0.0
2,0,1,5,2,,0,Ochai,Agbaji,Ochai Agbaji,5be2500daeda71993913aa74,11,12,0.9166666666666666,1800,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,2,3,0,5bd0364aaeda719939b90a32,3,10,3,8,2,3,5,7,1,0.0,0.3,0.3,0.7,2,0,2,0.0,5,0.38
1,0,1,3,1,,0,David,McCormack,David McCormack,5be2500daeda71993913aa76,5,6,0.8333333333333334,660,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,1,0,0,1,2,0,5bd0364aaeda719939b90a32,1,4,0,0,3,4,3,3,1,1.0,0.25,0.25,0.75,4,1,3,0.25,0,0.0
2,0,0,2,0,,6,JD,Miller,JD Miller,5647ef9ad269224c4b141df3,18,13,1.3846153846153846,2160,2,TCU Horned Frogs,54457dd3300969b132fcfea0,1,0,0,0,2,0,5bd05bd0aeda71993902327e,6,10,4,4,2,4,8,4,2,2.0,0.6,0.6,0.4,6,2,4,0.33,0,1.0
2,0,1,4,1,,1,Desmond,Bane,Desmond Bane,584a9c11d95ef3f74c17e44c,7,10,0.7,2040,1,TCU Horned Frogs,54457dd3300969b132fcfea0,1,0,0,1,1,0,5bd05bd0aeda71993902327e,2,8,1,4,2,2,5,6,0,2.0,0.25,0.25,0.75,4,1,3,0.25,3,0.25
1,0,0,1,1,,1,Kouat,Noi,Kouat Noi,584a9c11d95ef3f74c17e44f,15,20,0.75,2040,4,TCU Horned Frogs,54457dd3300969b132fcfea0,3,0,0,1,1,0,5bd05bd0aeda71993902327e,6,17,3,10,0,0,2,11,0,0.33,0.35,0.35,0.65,7,3,4,0.43,7,0.3
6,0,0,0,3,,2,Alex,Robinson,Alex Robinson,584a9c11d95ef3f74c17e450,17,20,0.85,2040,2,TCU Horned Frogs,54457dd3300969b132fcfea0,2,0,0,3,2,0,5bd05bd0aeda71993902327e,7,17,1,4,2,2,2,10,0,3.0,0.41,0.41,0.59,13,6,7,0.46,3,0.25
0,0,1,6,2,,3,Kevin,Samuel,Kevin Samuel,59ed8bfef934491175f00aa6,9,9,1.0,2220,1,TCU Horned Frogs,54457dd3300969b132fcfea0,0,0,0,2,3,0,5bd05bd0aeda71993902327e,3,6,0,0,3,6,9,3,3,0.0,0.5,0.5,0.5,6,3,3,0.5,0,0.0
1,0,0,1,1,,0,RJ,Nembhard,RJ Nembhard,59ed8bfef934491175f00aa8,0,5,0.0,900,0,TCU Horned Frogs,54457dd3300969b132fcfea0,2,0,0,1,0,0,5bd05bd0aeda71993902327e,0,3,0,2,0,0,1,3,0,0.5,0.0,0.0,1.0,1,0,1,0.0,2,0.0
3,0,0,1,1,,0,Kendric,Davis,Kendric Davis,5be3e53baeda719939c89ed5,0,2,0.0,600,0,TCU Horned Frogs,54457dd3300969b132fcfea0,1,0,0,1,0,0,5bd05bd0aeda71993902327e,0,1,0,1,0,0,1,1,0,3.0,0.0,0.0,1.0,0,0,0,0.0,1,0.0
0,0,1,1,1,,0,Norense,Odiase,Norense Odiase,545d3d5d3ad33bf4a9d70457,4,3,1.3333333333333333,960,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,1,0,0,1,0,0,5bd05bd0aeda71993902327e,2,2,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,2,2,0,1.0,0,0.0
0,0,0,0,2,,1,Brandone,Francis,Brandone Francis,584aba26d95ef3f74c1c2265,9,10,0.9,1080,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,1,0,0,2,0,0,5bd05bd0aeda71993902327e,4,9,1,6,0,0,1,5,0,0.0,0.44,0.44,0.56,3,3,0,1.0,5,0.17
7,0,1,5,1,,1,Jarrett,Culver,Jarrett Culver,59ed8bfef934491175f00c76,15,18,0.8333333333333334,2160,5,Texas Tech Red Raiders,54457dd3300969b132fcfead,4,0,0,1,4,2,5bd05bd0aeda71993902327e,5,11,0,2,5,6,6,6,1,1.75,0.45,0.45,0.55,9,5,4,0.56,2,0.0
5,0,0,2,2,,0,Davide,Moretti,Davide Moretti,59ed8bfef934491175f00c78,15,12,1.25,2160,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,3,0,0,2,1,0,5bd05bd0aeda71993902327e,5,8,3,6,2,2,2,3,0,1.67,0.62,0.62,0.38,2,2,0,1.0,3,0.5
1,0,0,0,0,,0,Kyler,Edwards,Kyler Edwards,5be34a3aaeda7199390a33a3,3,3,1.0,660,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,0,0,0,5bd05bd0aeda71993902327e,1,3,1,1,0,0,0,2,0,0.0,0.33,0.33,0.67,2,0,2,0.0,0,1.0
1,0,0,0,1,,1,Deshawn,Corprew,Deshawn Corprew,5be34a3aaeda7199390a33a6,12,6,2.0,840,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,1,0,0,5bd05bd0aeda71993902327e,5,6,2,3,0,0,1,1,0,0.0,0.83,0.83,0.17,3,3,0,1.0,1,0.67
2,0,3,8,2,,5,"Tariq ",Owens,Tariq  Owens,5be34a3aaeda7199390a33a8,12,8,1.5,2040,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,2,0,0,5bd05bd0aeda71993902327e,6,8,0,0,0,0,13,2,0,0.0,0.75,0.75,0.25,8,6,2,0.75,0,0.0
6,0,0,5,2,,0,Matt,Mooney,Matt Mooney,5be34a3aaeda7199390a33a9,11,14,0.7857142857142857,2100,1,Texas Tech Red Raiders,54457dd3300969b132fcfead,3,0,0,2,1,0,5bd05bd0aeda71993902327e,5,11,1,3,0,0,5,6,0,2.0,0.45,0.45,0.55,8,4,4,0.5,2,0.33
1,0,0,2,5,,0,Jamuni,McNeace,Jamuni McNeace,54558487300969b132017230,4,3,1.3333333333333333,840,1,Oklahoma Sooners,54457dd3300969b132fcfeb3,1,0,0,5,1,0,5bd04a37aeda719939dc8d59,1,3,0,0,2,2,2,2,0,1.0,0.33,0.33,0.67,3,1,2,0.33,0,0.0
1,0,0,1,3,,0,Christian,James,Christian James,564d3d9bd269224c4b1447c3,7,5,1.4,1320,1,Oklahoma Sooners,54457dd3300969b132fcfeb3,1,0,0,3,0,0,5bd04a37aeda719939dc8d59,2,4,2,4,1,2,1,2,1,1.0,0.5,0.5,0.5,0,0,0,0.0,2,0.5
1,0,0,0,1,,0,Rashard,Odomes,Rashard Odomes,564d3d9bd269224c4b1447c4,4,3,1.3333333333333333,1320,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,2,0,0,1,0,0,5bd04a37aeda719939dc8d59,2,3,0,0,0,0,0,1,0,0.5,0.67,0.67,0.33,3,2,1,0.67,0,0.0
0,0,0,1,1,,0,Matt,Freeman,Matt Freeman,584aba27d95ef3f74c1c2294,0,1,0.0,240,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,2,0,0,1,0,0,5bd04a37aeda719939dc8d59,0,2,0,2,0,0,1,2,0,0.0,0.0,0.0,1.0,0,0,0,0.0,2,0.0
3,0,0,8,2,,1,Kristian,Doolittle,Kristian Doolittle,584aba27d95ef3f74c1c2295,15,11,1.3636363636363635,1920,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,2,0,0,2,3,0,5bd04a37aeda719939dc8d59,5,8,0,0,5,6,9,3,1,1.5,0.62,0.62,0.38,8,5,3,0.62,0,0.0
2,0,2,5,3,,1,Brady,Manek,Brady Manek,59afc0e217120e9c9af50920,14,11,1.2727272727272727,1740,2,Oklahoma Sooners,54457dd3300969b132fcfeb3,2,0,0,3,2,1,5bd04a37aeda719939dc8d59,4,9,1,4,5,5,6,5,0,1.0,0.44,0.44,0.56,5,3,2,0.6,3,0.25
0,0,0,0,0,,0,Patrick,Geha,Patrick Geha,59e692f244b2b8aa7ea5f5e2,2,1,2.0,60,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,0,0,0,0,0,0,5bd04a37aeda719939dc8d59,1,1,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1,1,0,1.0,0,0.0
6,0,1,3,3,,0,Jamal,Bieniemy,Jamal Bieniemy,5be6ed1b85d07ba976d28fed,22,12,1.8333333333333333,1860,1,Oklahoma Sooners,54457dd3300969b132fcfeb3,3,0,0,3,5,0,5bd04a37aeda719939dc8d59,5,6,4,5,8,10,3,1,2,2.0,0.83,0.83,0.17,1,1,0,1.0,1,0.8
2,0,0,1,0,,0,Aaron,Calixte,Aaron Calixte,5be6ed1b85d07ba976d28ff0,22,9,2.4444444444444446,1920,1,Oklahoma Sooners,54457dd3300969b132fcfeb3,1,0,0,0,3,1,5bd04a37aeda719939dc8d59,8,11,3,5,3,4,1,3,1,2.0,0.73,0.73,0.27,6,5,1,0.83,2,0.6
0,0,0,1,0,,0,Miles,Reynolds,Miles Reynolds,5be6ed1b85d07ba976d28ff8,2,4,0.5,780,1,Oklahoma Sooners,54457dd3300969b132fcfeb3,2,0,0,0,0,0,5bd04a37aeda719939dc8d59,1,2,0,1,0,0,1,1,0,0.0,0.5,0.5,0.5,1,1,0,1.0,1,0.0
1,0,0,0,5,,0,Lamont,West,Lamont West,56ad3e61d269224c4bd2b057,3,3,1.0,1320,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,5,0,0,5bd04a37aeda719939dc8d59,1,4,1,2,0,0,0,3,0,1.0,0.25,0.25,0.75,2,0,2,0.0,1,0.5
0,0,0,0,2,,0,Chase,Harler,Chase Harler,584aba27d95ef3f74c1c229c,3,2,1.5,960,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,2,0,0,2,0,0,5bd04a37aeda719939dc8d59,1,2,1,2,0,0,0,1,0,0.0,0.5,0.5,0.5,0,0,0,0.0,1,0.5
1,0,0,1,3,,0,Brandon,Knapper,Brandon Knapper,59ed8bfff934491175f00d58,3,3,1.0,540,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,2,0,0,3,0,0,5bd04a37aeda719939dc8d59,1,2,1,2,0,0,1,1,0,0.5,0.5,0.5,0.5,0,0,0,0.0,1,0.5
